,Year,Rider,Rank,Time,DistanceKilometer,PersonalAvgPace,Hours,Minutes,Seconds,Team,RiderNumber,TotalSeconds,Gap,Bonus,Points,NumberStages,ListedAvgPace
7399,1960,ARNALDO PAMBIANCO,7,112h 26' 40'',4173,37.11166008,112,26,40,ITALIE,73,404800,+ 00h 17' 58'',,,44,37.21
7400,1960,HENRI ANGLADE,8,112h 27' 59'',4173,37.10441885,112,27,59,FRANCE,41,404879,+ 00h 19' 17'',,,44,37.21
7401,1960,MANUEL ROHRBACH,9,112h 28' 44'',4173,37.10029536,112,28,44,CENTRE-MIDI,165,404924,+ 00h 20' 02'',,,44,37.21
7402,1960,IMERIO MASSIGNAN,10,112h 32' 10'',4173,37.08143065,112,32,10,ITALIE,71,405130,+ 00h 23' 28'',,,44,37.21
7403,1960,FERNANDO MANZANEQUE,11,112h 34' 41'',4173,37.06761482,112,34,41,ESPAGNE,7,405281,+ 00h 25' 59'',,,44,37.21
7404,1960,ALBERTUS GELDERMANS,12,112h 35' 15'',4173,37.06450538,112,35,15,PAYS BAS,93,405315,+ 00h 26' 33'',,,44,37.21
7405,1960,JEAN GRACZYK,13,112h 35' 37'',4173,37.06249368,112,35,37,FRANCE,48,405337,+ 00h 26' 55'',,,44,37.21
7406,1960,FRANÇOIS MAHE,14,112h 41' 18'',4173,37.03134013,112,41,18,FRANCE,50,405678,+ 00h 32' 36'',,,44,37.21
7407,1960,LOUIS ROSTOLLAN,15,112h 43' 00'',4173,37.02203164,112,43,0,FRANCE,54,405780,+ 00h 34' 18'',,,44,37.21
7408,1960,ANDRÉ DARRIGADE,16,112h 47' 05'',4173,36.99969214,112,47,5,FRANCE,44,406025,+ 00h 38' 23'',,,44,37.21
7409,1960,ANTONIO SUAREZ,17,112h 47' 57'',4173,36.99495416,112,47,57,ESPAGNE,14,406077,+ 00h 39' 15'',,,44,37.21
7410,1960,EDOUARD DELBERGHE,18,112h 53' 07'',4173,36.96673368,112,53,7,FRANCE,45,406387,+ 00h 44' 25'',,,44,37.21
7411,1960,RENÉ PAVARD,19,112h 56' 55'',4173,36.94600544,112,56,55,FRANCE,51,406615,+ 00h 48' 13'',,,44,37.21
7412,1960,CARMELO MORALES,20,112h 59' 26'',4173,36.93229031,112,59,26,ESPAGNE,10,406766,+ 00h 50' 44'',,,44,37.21
7413,1960,JÉSUS LORONO,21,113h 00' 52'',4173,36.9244836,113,0,52,ESPAGNE,6,406852,+ 00h 52' 10'',,,44,37.21
7414,1960,KURT GIMMI,22,113h 03' 22'',4173,36.91087513,113,3,22,SUISSE-LUXEMBOURG,81,407002,+ 00h 54' 40'',,,44,37.21
7415,1960,STÉPHAN LACH,23,113h 03' 44'',4173,36.90888007,113,3,44,PARIS-NORD,155,407024,+ 00h 55' 02'',,,44,37.21
7416,1960,MICHEL VAN AERDE,24,113h 05' 33'',4173,36.89899861,113,5,33,BELGIQUE,33,407133,+ 00h 56' 51'',,,44,37.21
7417,1960,EDDY PAUWELS,25,113h 07' 47'',4173,36.88685801,113,7,47,BELGIQUE,28,407267,+ 00h 59' 05'',,,44,37.21
7418,1960,BRIAN ROBINSON,26,113h 08' 34'',4173,36.88260163,113,8,34,GRANDE-BRETAGNE,125,407314,+ 00h 59' 52'',,,44,37.21
7419,1960,PIET DAMEN,27,113h 09' 03'',4173,36.87997584,113,9,3,PAYS BAS,91,407343,+ 01h 00' 21'',,,44,37.21
7420,1960,PIET VAN EST,28,113h 11' 30'',4173,36.86667157,113,11,30,PAYS BAS,97,407490,+ 01h 02' 48'',,,44,37.21
7421,1960,TOM SIMPSON,29,113h 17' 43'',4173,36.83295616,113,17,43,GRANDE-BRETAGNE,127,407863,+ 01h 09' 01'',,,44,37.21
7422,1960,MICHEL VERMEULIN,30,113h 20' 24'',4173,36.81842245,113,20,24,PARIS-NORD,157,408024,+ 01h 11' 42'',,,44,37.21
7423,1960,PIERRE BEUFFEUIL,31,113h 20' 44'',4173,36.81661782,113,20,44,CENTRE-MIDI,161,408044,+ 01h 12' 02'',,,44,37.21
7424,1960,PIERRE EVERAERT,32,113h 25' 55'',4173,36.78857857,113,25,55,FRANCE,47,408355,+ 01h 17' 13'',,,44,37.21
7425,1960,ERCOLE BALDINI,33,113h 29' 48'',4173,36.76759964,113,29,48,ITALIE,62,408588,+ 01h 21' 06'',,,44,37.21
7426,1960,MARTIN VAN DEN BORGH,34,113h 34' 09'',4173,36.74412803,113,34,9,PAYS BAS,96,408849,+ 01h 25' 27'',,,44,37.21
7427,1960,JEAN DOTTO,35,113h 34' 10'',4173,36.74403816,113,34,10,FRANCE,46,408850,+ 01h 25' 28'',,,44,37.21
7428,1960,JEAN GAINCHE,36,113h 39' 13'',4173,36.7168272,113,39,13,OUEST,134,409153,+ 01h 30' 31'',,,44,37.21
7429,1960,RENÉ STREHLER,37,113h 40' 51'',4173,36.70803492,113,40,51,SUISSE-LUXEMBOURG,85,409251,+ 01h 32' 09'',,,44,37.21
7430,1960,JOSEPH WASKO,38,113h 42' 16'',4173,36.70041238,113,42,16,PARIS-NORD,151,409336,+ 01h 33' 34'',,,44,37.21
7431,1960,WIM VAN EST,39,113h 48' 52'',4173,36.66494196,113,48,52,PAYS BAS,98,409732,+ 01h 40' 10'',,,44,37.21
7432,1960,FÉLIX LE BUHOTEL,40,113h 55' 40'',4173,36.62846833,113,55,40,OUEST,136,410140,+ 01h 46' 58'',,,44,37.21
7433,1960,ALFREDO SABBADIN,41,113h 57' 29'',4173,36.61873643,113,57,29,ITALIE,74,410249,+ 01h 48' 47'',,,44,37.21
7434,1960,LUIS OTANO,42,113h 57' 37'',4173,36.61802236,113,57,37,ESPAGNE,11,410257,+ 01h 48' 55'',,,44,37.21
7435,1960,ANDRÉ MESSELIS,43,114h 00' 52'',4173,36.60062565,114,0,52,BELGIQUE,26,410452,+ 01h 52' 10'',,,44,37.21
7436,1960,BERNARD VIOT,44,114h 01' 19'',4173,36.59821818,114,1,19,PARIS-NORD,158,410479,+ 01h 52' 37'',,,44,37.21
7437,1960,JOOP KERSTEN,45,114h 01' 58'',4173,36.59474128,114,1,58,PAYS BAS,94,410518,+ 01h 53' 16'',,,44,37.21
7438,1960,FERNAND PICOT,46,114h 03' 38'',4173,36.58582916,114,3,38,OUEST,137,410618,+ 01h 54' 56'',,,44,37.21
7439,1960,ANDRÉ LE DISSEZ,47,114h 04' 55'',4173,36.5789698,114,4,55,PARIS-NORD,156,410695,+ 01h 56' 13'',,,44,37.21
7440,1960,RAYMOND HOORELBEKE,48,114h 06' 04'',4173,36.57282527,114,6,4,PARIS-NORD,154,410764,+ 01h 57' 22'',,,44,37.21
7441,1960,ROBERTO FALASCHI,49,114h 07' 49'',4173,36.56347887,114,7,49,ITALIE,69,410869,+ 01h 59' 07'',,,44,37.21
7442,1960,MARCEL QUEHEILLE,50,114h 08' 19'',4173,36.56080935,114,8,19,CENTRE-MIDI,164,410899,+ 01h 59' 37'',,,44,37.21
7443,1960,LOTHAR FRIEDICH,51,114h 09' 27'',4173,36.55475987,114,9,27,ALLEMAGNE,103,410967,+ 02h 00' 45'',,,44,37.21
7444,1960,JOSEPH GROUSSARD,52,114h 09' 31'',4173,36.55440408,114,9,31,OUEST,135,410971,+ 02h 00' 49'',,,44,37.21
7445,1960,ARMAND DESMET,53,114h 09' 47'',4173,36.55298099,114,9,47,BELGIQUE,23,410987,+ 02h 01' 05'',,,44,37.21
7446,1960,ALDO BOLZAN,54,114h 09' 51'',4173,36.55262524,114,9,51,SUISSE-LUXEMBOURG,87,410991,+ 02h 01' 09'',,,44,37.21
7447,1960,JEAN MILESI,55,114h 10' 22'',4173,36.54986838,114,10,22,EST-SUD EST,146,411022,+ 02h 01' 40'',,,44,37.21
7448,1960,EMIL REINECKE,56,114h 12' 18'',4173,36.53955606,114,12,18,ALLEMAGNE,106,411138,+ 02h 03' 36'',,,44,37.21
7449,1960,VITTORIO CASATI,57,114h 13' 20'',4173,36.53404669,114,13,20,ITALIE,66,411200,+ 02h 04' 38'',,,44,37.21
7450,1960,MAX BLENEAU,58,114h 26' 39'',4173,36.4631953,114,26,39,OUEST,132,411999,+ 02h 17' 57'',,,44,37.21
7451,1960,ANTONIN ROLLAND,59,114h 28' 51'',4173,36.45151663,114,28,51,EST-SUD EST,148,412131,+ 02h 20' 09'',,,44,37.21
7452,1960,TINO SABBADINI,60,114h 32' 28'',4173,36.43233385,114,32,28,CENTRE-MIDI,167,412348,+ 02h 23' 46'',,,44,37.21
7453,1960,EDOUARD BIHOUEE,61,114h 38' 55'',4173,36.39817316,114,38,55,OUEST,131,412735,+ 02h 30' 13'',,,44,37.21
7454,1960,RENÉ MARIGIL,62,114h 43' 33'',4173,36.37367347,114,43,33,ESPAGNE,8,413013,+ 02h 34' 51'',,,44,37.21
7455,1960,PIERRE RUBY,63,114h 44' 51'',4173,36.36680538,114,44,51,CENTRE-MIDI,166,413091,+ 02h 36' 09'',,,44,37.21
7456,1960,YVO MOLENAERS,64,114h 47' 13'',4173,36.35430859,114,47,13,BELGIQUE,27,413233,+ 02h 38' 31'',,,44,37.21
7457,1960,ANTONIO BARBOSA ALVES,65,114h 47' 37'',4173,36.3521973,114,47,37,INTERNATIONS,117,413257,+ 02h 38' 55'',,,44,37.21
7458,1960,CAMILLE LE MENN,66,114h 48' 34'',4173,36.34718398,114,48,34,CENTRE-MIDI,163,413314,+ 02h 39' 52'',,,44,37.21
7459,1960,NINO DEFILIPPIS,67,114h 49' 52'',4173,36.34032589,114,49,52,ITALIE,67,413392,+ 02h 41' 10'',,,44,37.21
7460,1960,PIERINO BAFFI,68,114h 52' 21'',4173,36.32723237,114,52,21,ITALIE,61,413541,+ 02h 43' 39'',,,44,37.21
7461,1960,MIGUEL PACHECO,69,114h 54' 11'',4173,36.31757206,114,54,11,ESPAGNE,12,413651,+ 02h 45' 29'',,,44,37.21
7462,1960,ROLF GRAF,70,114h 57' 40'',4173,36.29923162,114,57,40,SUISSE-LUXEMBOURG,82,413860,+ 02h 48' 58'',,,44,37.21
7463,1960,GIANNI FERLENGHI,71,114h 59' 28'',4173,36.28976153,114,59,28,ITALIE,70,413968,+ 02h 50' 46'',,,44,37.21
7464,1960,DINO BRUNI,72,115h 00' 33'',4173,36.28406431,115,0,33,ITALIE,65,414033,+ 02h 51' 51'',,,44,37.21
7465,1960,FRANCIS PIPELIN,73,115h 01' 50'',4173,36.27731762,115,1,50,OUEST,138,414110,+ 02h 53' 08'',,,44,37.21
7466,1960,LOUIS BISILLIAT,74,115h 10' 29'',4173,36.23190853,115,10,29,EST-SUD EST,142,414629,+ 03h 01' 47'',,,44,37.21
7467,1960,EMMANUEL BUSTO,75,115h 12' 16'',4173,36.22256086,115,12,16,CENTRE-MIDI,162,414736,+ 03h 03' 34'',,,44,37.21
7468,1960,NELLO FABBRI,76,115h 14' 39'',4173,36.21007571,115,14,39,ITALIE,68,414879,+ 03h 05' 57'',,,44,37.21
7469,1960,PIERRE MOREL,77,115h 18' 07'',4173,36.19193085,115,18,7,EST-SUD EST,147,415087,+ 03h 09' 25'',,,44,37.21
7470,1960,FERNANDO BRANDOLINI,78,115h 20' 41'',4173,36.17850838,115,20,41,ITALIE,64,415241,+ 03h 11' 59'',,,44,37.21
7471,1960,BERNARD GAUTHIER,79,115h 43' 47'',4173,36.05815274,115,43,47,EST-SUD EST,145,416627,+ 03h 35' 05'',,,44,37.21
7472,1960,HANS SCHLEUNIGER,80,116h 55' 44'',4173,35.6883576,116,55,44,SUISSE-LUXEMBOURG,83,420944,+ 04h 47' 02'',,,44,37.21
7473,1960,JOSÉ BERRENDERO,81,117h 06' 41'',4173,35.63274281,117,6,41,ESPAGNE,2,421601,+ 04h 57' 59'',,,44,37.21
7474,1959,FEDERICO BAHAMONTES,1,123h 46' 45'',4358,35.20786347,123,46,45,ESPAGNE,81,445605,-,,,44,35.474
7475,1959,HENRI ANGLADE,2,123h 50' 46'',4358,35.18883202,123,50,46,CENTRE-MIDI,142,445846,+ 00h 04' 01'',,,44,35.474
7476,1959,JACQUES ANQUETIL,3,123h 51' 50'',4358,35.18378148,123,51,50,FRANCE,61,445910,+ 00h 05' 05'',,,44,35.474
7477,1959,ROGER RIVIERE,4,123h 52' 02'',4358,35.18283467,123,52,2,FRANCE,71,445922,+ 00h 05' 17'',,,44,35.474
7478,1959,FRANÇOIS MAHE,5,123h 55' 07'',4358,35.16824439,123,55,7,OUEST-SUD OUEST,186,446107,+ 00h 08' 22'',,,44,35.474
7479,1959,JEAN ADRIAENSSENS,6,123h 57' 03'',4358,35.15910206,123,57,3,BELGIQUE,21,446223,+ 00h 10' 18'',,,44,35.474
7480,1959,ERCOLE BALDINI,6,123h 57' 03'',4358,35.15910206,123,57,3,ITALIE,42,446223,+ 00h 10' 18'',,,44,35.474
7481,1959,JOS HOEVENAERS,8,123h 57' 47'',4358,35.15563553,123,57,47,BELGIQUE,26,446267,+ 00h 11' 02'',,,44,35.474
7482,1959,GÉRARD SAINT,9,124h 04' 25'',4358,35.12431017,124,4,25,OUEST-SUD OUEST,190,446665,+ 00h 17' 40'',,,44,35.474
7483,1959,JEAN BRANKART,10,124h 07' 23'',4358,35.11031839,124,7,23,BELGIQUE,22,446843,+ 00h 20' 38'',,,44,35.474
7484,1959,EDDY PAUWELS,11,124h 09' 05'',4358,35.10230565,124,9,5,BELGIQUE,28,446945,+ 00h 22' 20'',,,44,35.474
7485,1959,CHARLY GAUL,12,124h 10' 44'',4358,35.09453208,124,10,44,PAYS BAS-LUXEMBOURG,1,447044,+ 00h 23' 59'',,,44,35.474
7486,1959,LOUIS BERGAUD,13,124h 23' 39'',4358,35.03379714,124,23,39,CENTRE-MIDI,143,447819,+ 00h 36' 54'',,,44,35.474
7487,1959,FERNANDO MANZANEQUE,14,124h 44' 14'',4358,34.93744628,124,44,14,ESPAGNE,88,449054,+ 00h 57' 29'',,,44,35.474
7488,1959,JEAN DOTTO,15,124h 46' 49'',4358,34.92539108,124,46,49,CENTRE-MIDI,147,449209,+ 01h 00' 04'',,,44,35.474
7489,1959,ANDRÉ DARRIGADE,16,124h 49' 46'',4358,34.91163499,124,49,46,FRANCE,64,449386,+ 01h 03' 01'',,,44,35.474
7490,1959,JOSEPH Planckaert,17,124h 51' 45'',4358,0.0,124,51,45,BELGIQUE,29,449505,+ 01h 05' 00'',,,44,35.474
7491,1959,LOTHAR FRIEDICH,18,124h 58' 36'',4358,34.87050916,124,58,36,SUISSE-ALLEMAGNE,109,449916,+ 01h 11' 51'',,,44,35.474
7492,1959,BRIAN ROBINSON,19,124h 58' 56'',4358,34.86895914,124,58,56,INTERNATIONS,127,449936,+ 01h 12' 11'',,,44,35.474
7493,1959,MICHEL VERMEULIN,20,125h 02' 55'',4358,34.85044705,125,2,55,PARIS-NORD EST,172,450175,+ 01h 16' 10'',,,44,35.474
7494,1959,ROLF GRAF,21,125h 06' 17'',4358,34.83481617,125,6,17,SUISSE-ALLEMAGNE,102,450377,+ 01h 19' 32'',,,44,35.474
7495,1959,MICHEL VAN AERDE,22,125h 06' 20'',4358,34.83458413,125,6,20,BELGIQUE,30,450380,+ 01h 19' 35'',,,44,35.474
7496,1959,ARMAND DESMET,23,125h 09' 52'',4358,34.81819473,125,9,52,BELGIQUE,25,450592,+ 01h 23' 07'',,,44,35.474
7497,1959,JOSEPH THOMIN,24,125h 20' 19'',4358,34.76981244,125,20,19,OUEST-SUD OUEST,192,451219,+ 01h 33' 34'',,,44,35.474
7498,1959,MARCEL JANSSENS,25,125h 27' 24'',4358,34.73709382,125,27,24,BELGIQUE,27,451644,+ 01h 40' 39'',,,44,35.474
7499,1959,MARCEL QUEHEILLE,26,125h 29' 07'',4358,34.72917363,125,29,7,OUEST-SUD OUEST,189,451747,+ 01h 42' 22'',,,44,35.474
7500,1959,PIET DAMEN,27,125h 29' 11'',4358,34.72886612,125,29,11,PAYS BAS-LUXEMBOURG,5,451751,+ 01h 42' 26'',,,44,35.474
7501,1959,RAPHAËL GEMINIANI,28,125h 30' 42'',4358,34.7218718,125,30,42,FRANCE,66,451842,+ 01h 43' 57'',,,44,35.474
7502,1959,RAYMOND HOORELBEKE,29,125h 31' 20'',4358,34.71895193,125,31,20,PARIS-NORD EST,165,451880,+ 01h 44' 35'',,,44,35.474
7503,1959,MICHELE GISMONDI,30,125h 32' 04'',4358,34.71557164,125,32,4,ITALIE,50,451924,+ 01h 45' 19'',,,44,35.474
7504,1959,FRED DE BRUYNE,31,125h 35' 35'',4358,34.69937076,125,35,35,BELGIQUE,24,452135,+ 01h 48' 50'',,,44,35.474
7505,1959,ROBERT CAZALA,32,125h 36' 44'',4358,34.69407612,125,36,44,FRANCE,63,452204,+ 01h 49' 59'',,,44,35.474
7506,1959,MARCEL ERNZER,33,125h 37' 18'',4358,34.69146777,125,37,18,PAYS BAS-LUXEMBOURG,3,452238,+ 01h 50' 33'',,,44,35.474
7507,1959,JEAN FORESTIER,34,125h 37' 30'',4358,34.69054726,125,37,30,CENTRE-MIDI,148,452250,+ 01h 50' 45'',,,44,35.474
7508,1959,JEAN GRACZYK,35,125h 43' 35'',4358,34.66257194,125,43,35,FRANCE,67,452615,+ 01h 56' 50'',,,44,35.474
7509,1959,ERNESTO BONO,36,125h 44' 33'',4358,34.6581307,125,44,33,ITALIE,52,452673,+ 01h 57' 48'',,,44,35.474
7510,1959,VICTOR SUTTON,37,125h 45' 19'',4358,34.65460915,125,45,19,INTERNATIONS,129,452719,+ 01h 58' 34'',,,44,35.474
7511,1959,AURELIO CESTARI,38,125h 46' 16'',4358,34.65024648,125,46,16,ITALIE,45,452776,+ 01h 59' 31'',,,44,35.474
7512,1959,EMMANUEL BUSTO,39,125h 46' 22'',4358,34.64978731,125,46,22,CENTRE-MIDI,145,452782,+ 01h 59' 37'',,,44,35.474
7513,1959,JULIO SAN EMETERIO,40,125h 48' 36'',4358,34.63953581,125,48,36,ESPAGNE,90,452916,+ 02h 01' 51'',,,44,35.474
7514,1959,ADOLF CHRISTIAN,41,125h 52' 55'',4358,34.61973851,125,52,55,INTERNATIONS,121,453175,+ 02h 06' 10'',,,44,35.474
7515,1959,NELLO FABBRI,42,125h 54' 14'',4358,34.61370446,125,54,14,ITALIE,46,453254,+ 02h 07' 29'',,,44,35.474
7516,1959,CARMELO MORALES,43,125h 55' 28'',4358,34.60805421,125,55,28,ESPAGNE,91,453328,+ 02h 08' 43'',,,44,35.474
7517,1959,FERNAND PICOT,44,125h 58' 34'',4358,34.59386039,125,58,34,OUEST-SUD OUEST,187,453514,+ 02h 11' 49'',,,44,35.474
7518,1959,ALDO BOLZAN,45,126h 02' 05'',4358,34.57777288,126,2,5,PAYS BAS-LUXEMBOURG,2,453725,+ 02h 15' 20'',,,44,35.474
7519,1959,FÉLIX LE BUHOTEL,46,126h 03' 51'',4358,34.56969665,126,3,51,OUEST-SUD OUEST,185,453831,+ 02h 17' 06'',,,44,35.474
7520,1959,JOSÉ GOMEZ DEL MORAL,47,126h 06' 06'',4358,34.55941634,126,6,6,ESPAGNE,84,453966,+ 02h 19' 21'',,,44,35.474
7521,1959,VALENTIN HUOT,48,126h 07' 45'',4358,34.55188134,126,7,45,CENTRE-MIDI,150,454065,+ 02h 21' 00'',,,44,35.474
7522,1959,FRANS REITZ,49,126h 09' 07'',4358,34.54564271,126,9,7,SUISSE-ALLEMAGNE,112,454147,+ 02h 22' 22'',,,44,35.474
7523,1959,JOOP KERSTEN,50,126h 11' 23'',4358,34.53530068,126,11,23,PAYS BAS-LUXEMBOURG,8,454283,+ 02h 24' 38'',,,44,35.474
7524,1959,MARCEL ROHRBACH,51,126h 11' 58'',4358,34.53264013,126,11,58,CENTRE-MIDI,151,454318,+ 02h 25' 13'',,,44,35.474
7525,1959,ARIGO PADOVAN,52,126h 12' 33'',4358,34.52997999,126,12,33,ITALIE,51,454353,+ 02h 25' 48'',,,44,35.474
7526,1959,MARTIN VAN GENEUGDEN,53,126h 13' 06'',4358,34.52747224,126,13,6,BELGIQUE,31,454386,+ 02h 26' 21'',,,44,35.474
7527,1959,EDOUARD DELBERGHE,54,126h 13' 17'',4358,34.5266364,126,13,17,PARIS-NORD EST,164,454397,+ 02h 26' 32'',,,44,35.474
7528,1959,ERNST TRAXEL,55,126h 20' 03'',4358,34.49581467,126,20,3,SUISSE-ALLEMAGNE,107,454803,+ 02h 33' 18'',,,44,35.474
7529,1959,JOSEPH GROUSSARD,56,126h 20' 21'',4358,34.49444946,126,20,21,OUEST-SUD OUEST,184,454821,+ 02h 33' 36'',,,44,35.474
7530,1959,WLADIMIRO BARTOLOZZI,57,126h 20' 52'',4358,34.49209853,126,20,52,ITALIE,43,454852,+ 02h 34' 07'',,,44,35.474
7531,1959,JUAN CAMPILLO GARCIA,58,126h 20' 54'',4358,34.49194687,126,20,54,ESPAGNE,83,454854,+ 02h 34' 09'',,,44,35.474
7532,1959,LOUIS ROSTOLLAN,59,126h 25' 25'',4358,34.47140895,126,25,25,CENTRE-MIDI,152,455125,+ 02h 38' 40'',,,44,35.474
7533,1959,PIERINO BAFFI,60,126h 30' 53'',4358,34.44658395,126,30,53,ITALIE,41,455453,+ 02h 44' 08'',,,44,35.474
7534,1959,KAMIEL BUYSSE,61,126h 33' 21'',4358,34.43539413,126,33,21,BELGIQUE,23,455601,+ 02h 46' 36'',,,44,35.474
7535,1959,TINO SABBADINI,62,126h 40' 00'',4358,34.40526316,126,40,0,OUEST-SUD OUEST,191,456000,+ 02h 53' 15'',,,44,35.474
7536,1959,MAX BLENEAU,63,126h 41' 13'',4358,34.39975618,126,41,13,OUEST-SUD OUEST,181,456073,+ 02h 54' 28'',,,44,35.474
7537,1959,DINO BRUNI,64,126h 51' 58'',4358,34.35117512,126,51,58,ITALIE,44,456718,+ 03h 05' 13'',,,44,35.474
7538,1959,LOUIS BISILLIAT,65,126h 59' 20'',4358,34.31796308,126,59,20,CENTRE-MIDI,144,457160,+ 03h 12' 35'',,,44,35.474
7539,1958,CHARLY GAUL,1,116h 59' 05'',4319,36.91935082,116,59,5,PAYS BAS-LUXEMBOURG,91,421145,-,,,48,36.919
7540,1958,VITO FAVERO,2,117h 02' 15'',4319,36.90270213,117,2,15,ITALIE,27,421335,+ 00h 03' 10'',,,48,36.919
7541,1958,RAPHAËL GEMINIANI,3,117h 02' 46'',4319,36.89998718,117,2,46,CENTRE-MIDI,147,421366,+ 00h 03' 41'',,,48,36.919
7542,1958,JEAN ADRIAENSSENS,4,117h 06' 21'',4319,36.88116874,117,6,21,BELGIQUE,41,421581,+ 00h 07' 16'',,,48,36.919
7543,1958,GASTONE NENCINI,5,117h 12' 38'',4319,36.84821712,117,12,38,ITALIE,30,421958,+ 00h 13' 33'',,,48,36.919
7544,1958,JOSEPH Planckaert,6,117h 27' 06'',4319,0.0,117,27,6,BELGIQUE,50,422826,+ 00h 28' 01'',,,48,36.919
7545,1958,LOUISON BOBET,7,117h 30' 44'',4319,36.75362374,117,30,44,FRANCE,4,423044,+ 00h 31' 39'',,,48,36.919
7546,1958,FEDERICO BAHAMONTES,8,117h 39' 49'',4319,36.70633562,117,39,49,ESPAGNE,61,423589,+ 00h 40' 44'',,,48,36.919
7547,1958,LOUIS BERGAUD,9,117h 47' 38'',4319,36.66573912,117,47,38,FRANCE,3,424058,+ 00h 48' 33'',,,48,36.919
7548,1958,JOS HOEVENAERS,10,117h 57' 31'',4319,36.61453758,117,57,31,BELGIQUE,47,424651,+ 00h 58' 26'',,,48,36.919
7549,1958,PIET DAMEN,11,117h 59' 45'',4319,36.60298739,117,59,45,PAYS BAS-LUXEMBOURG,81,424785,+ 01h 00' 40'',,,48,36.919
7550,1958,LOTHAR FRIEDICH,12,118h 01' 18'',4319,36.5949755,118,1,18,SUISSE-ALLEMAGNE,108,424878,+ 01h 02' 13'',,,48,36.919
7551,1958,EDOUARD DELBERGHE,13,118h 01' 23'',4319,36.59454485,118,1,23,PARIS-NORD EST,187,424883,+ 01h 02' 18'',,,48,36.919
7552,1958,JEAN GRACZYK,14,118h 03' 44'',4319,36.58240476,118,3,44,CENTRE-MIDI,148,425024,+ 01h 04' 39'',,,48,36.919
7553,1958,GILBERT BAUVIN,15,118h 11' 56'',4319,36.5401066,118,11,56,FRANCE,2,425516,+ 01h 12' 51'',,,48,36.919
7554,1958,MARCEL ERNZER,16,118h 15' 34'',4319,36.52139599,118,15,34,PAYS BAS-LUXEMBOURG,90,425734,+ 01h 16' 29'',,,48,36.919
7555,1958,HENRI ANGLADE,17,118h 24' 02'',4319,36.47786938,118,24,2,CENTRE-MIDI,141,426242,+ 01h 24' 57'',,,48,36.919
7556,1958,JOSEPH THOMIN,18,118h 24' 49'',4319,36.47384755,118,24,49,OUEST-SUD OUEST,171,426289,+ 01h 25' 44'',,,48,36.919
7557,1958,ANTONINO CATALANO,19,118h 25' 10'',4319,36.47205086,118,25,10,ITALIE,24,426310,+ 01h 26' 05'',,,48,36.919
7558,1958,FERNANDO MANZANEQUE,20,118h 28' 35'',4319,36.45452094,118,28,35,ESPAGNE,65,426515,+ 01h 29' 30'',,,48,36.919
7559,1958,ANDRÉ DARRIGADE,21,118h 33' 27'',4319,36.42958058,118,33,27,FRANCE,5,426807,+ 01h 34' 22'',,,48,36.919
7560,1958,PIET VAN EST,22,118h 34' 42'',4319,36.42318018,118,34,42,PAYS BAS-LUXEMBOURG,86,426882,+ 01h 35' 37'',,,48,36.919
7561,1958,JEAN-CLAUDE ANNAERT,23,118h 36' 10'',4319,36.41567323,118,36,10,PARIS-NORD EST,181,426970,+ 01h 37' 05'',,,48,36.919
7562,1958,GIANNI FERLENGHI,24,118h 37' 03'',4319,36.4111535,118,37,3,ITALIE,28,427023,+ 01h 37' 58'',,,48,36.919
7563,1958,JOSEPH GROUSSARD,25,118h 39' 51'',4319,36.3968342,118,39,51,FRANCE,7,427191,+ 01h 40' 46'',,,48,36.919
7564,1958,MARCEL ROHRBACH,26,118h 40' 22'',4319,36.39419318,118,40,22,CENTRE-MIDI,150,427222,+ 01h 41' 17'',,,48,36.919
7565,1958,MARTIN VAN GENEUGDEN,27,118h 42' 07'',4319,36.38525064,118,42,7,BELGIQUE,51,427327,+ 01h 43' 02'',,,48,36.919
7566,1958,ADOLF CHRISTIAN,28,118h 45' 24'',4319,36.36848458,118,45,24,INTERNATIONS,121,427524,+ 01h 46' 19'',,,48,36.919
7567,1958,JEAN GAINCHE,29,118h 46' 21'',4319,36.36363636,118,46,21,OUEST-SUD OUEST,162,427581,+ 01h 47' 16'',,,48,36.919
7568,1958,TONY GRAESER,30,118h 51' 45'',4319,36.33610264,118,51,45,SUISSE-ALLEMAGNE,103,427905,+ 01h 52' 40'',,,48,36.919
7569,1958,EMMANUEL BUSTO,31,118h 53' 01'',4319,36.32965015,118,53,1,CENTRE-MIDI,143,427981,+ 01h 53' 56'',,,48,36.919
7570,1958,ALDO BOLZAN,32,118h 57' 57'',4319,36.30454122,118,57,57,PAYS BAS-LUXEMBOURG,89,428277,+ 01h 58' 52'',,,48,36.919
7571,1958,ARMAND DESMET,33,119h 01' 49'',4319,36.2848855,119,1,49,BELGIQUE,44,428509,+ 02h 02' 44'',,,48,36.919
7572,1958,PIETRO NASCIMBENE,34,119h 02' 10'',4319,36.28310737,119,2,10,ITALIE,29,428530,+ 02h 03' 05'',,,48,36.919
7573,1958,JOSEPH MORVAN,35,119h 04' 42'',4319,36.27024228,119,4,42,OUEST-SUD OUEST,168,428682,+ 02h 05' 37'',,,48,36.919
7574,1958,FRANS REITZ,36,119h 08' 04'',4319,36.25315936,119,8,4,SUISSE-ALLEMAGNE,111,428884,+ 02h 08' 59'',,,48,36.919
